Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,Lorell Professional Building,1476 Deer Park Ave,,North Babylon,NY,11703,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,40.747521,-73.324952,8/8/23,154899,8/8/23 1:07,,,,4/11/19,J1772
ELEC,FISHKILL SUMLAND,1399 Rt 52,,Fishkill,NY,12524,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.539739,-73.886332,8/8/23,261054,8/8/23 0:49,,,,5/19/23,J1772
ELEC,iPark 22/34 N 6th Garage Corp - Tesla Destination,22 N 5th St,,Brooklyn,NY,11211,,718-218-7570  877-798-3752,E,,Public,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.719338,-73.963081,10/6/22,114893,1/18/23 15:15,P,,,3/14/17,J1772 TESLA
ELEC,Village Hall,20 W Summit St,,Lakewood,NY,14750,,716-763-8557,E,,Public,24 hours daily,,,2,,,Non-Networked,,GPS,42.103591,-79.328576,6/14/22,157955,2/14/23 15:54,P,,,5/15/20,J1772
ELEC,FC1225 2144 S#1,2144 Brighton Henrietta Town Line Rd,,Rochester,NY,14623,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.095137,-77.619942,8/8/23,235344,8/8/23 0:50,,,,10/28/22,J1772
ELEC,South Shore Nissan,200 Sunrise Hwy,,Amityville,NY,11701,,516-269-8338,E,,Public - Call ahead,Dealership business hours,,,1,1,,Non-Networked,,GPS,40.68709,-73.414865,6/9/20,149477,2/15/23 22:45,P,,,5/1/19,CHADEMO J1772
ELEC,Mont Pleasant Branch Library,1036 Crane St,,Schenectady,NY,12303,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.79807,-73.94733,7/12/22,223285,2/14/23 15:54,LG,,,3/30/22,J1772
ELEC,SULLIVAN PARK CMOG,121 Center Way,,Corning,NY,14830,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.153053,-77.05391,8/8/23,122698,8/8/23 0:19,,,,5/11/19,J1772
ELEC,Paumanok Vineyards - Tesla Destination,1074 Main Rd (Route 25),,Aquebogue,NY,11931,,631-722-8800  877-798-3752,E,,Public,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.948767,-72.603648,10/6/22,114880,1/18/23 15:15,P,,,3/30/17,TESLA
ELEC,250 Vesey,250 Vesey St,,New York,NY,10281,,833-692-6787,E,,Public - Credit card at all times,Contact station for hours of availability.,A ANDROID_PAY APPLE_PAY CREDIT D M,,2,,,AMPUP,https://ampup.io/,200-9,40.714113,-74.01581,10/11/22,229903,2/14/23 15:54,P,,,9/15/22,J1772
ELEC,5TH AVE RIVER STREET 1,King St & Federal St,,Troy,NY,12180,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.735123,-73.68809,8/8/23,175239,8/8/23 0:27,,,,1/27/21,J1772
ELEC,Ide Volkswagen of East Rochester,333 N Washington St,,Rochester,NY,14625,,844-798-2438,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,1,1,,Non-Networked,,GPS,43.120435,-77.486368,6/12/23,211923,8/2/23 19:58,P,,,3/17/22,J1772 J1772COMBO
ELEC,CHAUTAUQUA CHAUTUAQUA,3375 E Main St,,Dunkirk,NY,14048,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.464198,-79.280122,8/8/23,162235,8/8/23 0:14,,,,6/12/20,J1772
ELEC,BEDFORD_EV JAY ST LOT,2-42 Jay St Jay Street Lot,,Katonah,NY,10536,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.259179,-73.682656,8/8/23,162334,8/8/23 0:10,,,,6/12/20,J1772
ELEC,Market 32,19 Centre Dr,,Plattsburgh,NY,12901,,518-562-3560,E,,Public,24 hours daily,,,2,,,Non-Networked,,200-9,44.695363,-73.492162,3/15/21,65281,2/23/23 19:11,SG,,,11/1/14,J1772
ELEC,AECSOLAR STATION 5 AEC,210 Washington Ave extension,,Albany,NY,12203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.703407,-73.85714,8/8/23,192639,8/8/23 0:39,,,,7/8/21,J1772
ELEC,854ELLICOTT 589 ELLICOTT 6,589 Ellicott St,,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.895761,-78.868331,8/8/23,181837,8/8/23 0:35,,,,1/27/21,J1772
ELEC,Downtown Parking Lot,11 Main St,,Mount Morris,NY,14510,,866-816-7584,E,,Public,,,,4,,,EV Connect,http://evconnect.com/,GPS,42.72714,-77.874578,8/8/23,168431,8/8/23 1:07,,,,9/1/20,J1772
ELEC,MUNICIPAL BLDG PUBLIC - B,1 Van Wyck St,,Croton-on-Hudson,NY,10520,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.208506,-73.8875,8/8/23,122766,8/8/23 0:19,,,,5/15/19,J1772
ELEC,Inn at the Finger Lakes,15 John St,,Auburn,NY,13021,,844-623-1001,E,,Public - Credit card at all times,24 hours daily,A CREDIT D M V,,6,,,LIVINGSTON,https://www.solution.energy,GPS,42.93403,-76.56267,11/10/22,233097,2/14/23 15:54,P,,,8/24/22,J1772
ELEC,Bliss Construction,6770 Main Street,,Williamsville,NY,14221,,888-998-2546,E,,Public,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,42.965953,-78.700983,6/20/23,197546,6/20/23 0:10,,,,10/8/21,J1772
ELEC,WARRENCOUNTY DPW 4,1376 U.S. 9,,Lake George,NY,12845,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.3592,-73.701305,8/8/23,150256,8/8/23 0:25,,,,12/17/19,J1772
ELEC,BWBP RIGHT CHARGER 2,1299 NY-332,,Farmington,NY,14425,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.972976,-77.352115,8/8/23,240964,8/8/23 0:51,,,,1/6/23,J1772
ELEC,Rapidpark 15 W 72nd Street - Tesla Destination,15 W 72nd St,,New York,NY,10023,,212-874-9904  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.776813,-73.977083,10/6/22,115017,1/18/23 15:15,P,,,4/13/17,J1772 TESLA
ELEC,Town of Keene - Town Hall,1300 Hurricane Rd,,Keene,NY,12942,,518-576-4444,E,,Public,24 hours daily; for guest use only,,,1,,,Non-Networked,,200-9,44.254853,-73.789435,6/14/22,153284,2/14/23 15:54,LG,,,6/24/19,J1772
ELEC,Central Avenue Nissan,1919 Central Park Ave,,Yonkers,NY,10710,,,E,,Public - Call ahead,Dealership business hours; Nissan use only; contact 914-961-3900 for more information,,,1,1,,Non-Networked,,GPS,40.964447,-73.840117,6/9/20,49678,2/15/23 22:45,P,,,4/5/16,CHADEMO J1772
ELEC,STRONG MUSEUM STRONG L1 #2,1 Manhattan Square Dr,,Rochester,NY,14607,,888-758-4389,E,,Public,Mon 8:00am - 5:00pm; Tue 8:00am - 5:00pm; Wed 8:00am - 5:00pm; Thu 8:00am - 5:00pm; Fri 8:00am - 8:00pm; Sat 8:00am - 8:00pm; Sun 8:00am - 5:00pm,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.152099,-77.600934,8/8/23,174553,8/8/23 0:23,,,,1/27/21,J1772
ELEC,VIP HUNTINGTON CT4023-01,345 W Jericho Turnpike,,Huntington,NY,11743,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.828968,-73.429436,8/8/23,195662,8/8/23 0:40,,,,9/8/21,J1772
ELEC,Oak Mountain,141 Novosel Way,,Speculator,NY,12164,,518-691-3119,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,43.513146,-74.360689,7/12/22,191109,2/14/23 15:54,P,,,10/28/21,J1772
ELEC,PRIMA LOFTS LL ALB LOFTS 1.3,1373 Broadway,,Menands,NY,12204,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.676273,-73.73341,8/8/23,175104,8/8/23 0:26,,,,1/27/21,J1772
ELEC,SNYDERPARK LEASING OFFICE,95 Campus Dr E,,Amherst,NY,14226,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.967087,-78.78531,8/8/23,251931,8/8/23 0:52,,,,1/25/23,J1772
ELEC,Integra Optics,28 Corporate Cir,,Albany,NY,12203,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.7039,-73.87436,7/12/22,223136,2/14/23 15:54,P,,,11/5/21,J1772
ELEC,Fairfield Inn by Marriott Corning Riverside - Tesla Destination,3 S Buffalo St,,Corning,NY,14830,,607-937-9600  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.153242,-77.080618,10/6/22,114926,1/18/23 15:15,P,,,10/16/17,J1772 TESLA
ELEC,854ELLICOTT 854 ELLICOTT 5,854 Ellicott St,,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.901752,-78.867471,8/8/23,180112,8/8/23 0:14,,,,1/27/21,J1772
ELEC,Meadowbrook Apartments E,26 Meadowbrook Dr,,Slingerlands,NY,12159,,844-623-1001,E,,Public - Credit card at all times,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.65115,-73.84963,9/14/22,225114,2/14/23 15:54,P,,,7/14/22,J1772
ELEC,Manhattan Parking Group,10 Columbus Circle,,Manhattan,NY,10019,,888-998-2546,E,,Public,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.768721,-73.983487,6/21/23,189112,6/21/23 0:01,,,,5/3/21,J1772
ELEC,PATCHVILLAGE PATCHOGUE,14 Baker St,,Patchogue,NY,11772,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.761692,-73.01223,8/8/23,152239,8/8/23 0:23,,,,1/7/20,J1772
ELEC,VILLAGE STATION VILLAGE OF LG,15-21 James St,,Lake George,NY,12845,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.424217,-73.715238,8/8/23,162369,8/8/23 0:09,,,,6/12/20,J1772
ELEC,Central Parking - Tower 31,9 W 31st Street,,New York,NY,10001,,888-998-2546,E,,Public,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,40.74709,-73.98667,6/20/23,260005,6/20/23 0:10,,,,4/27/23,J1772
ELEC,FC1225 3144SW#2,3144 S Winton Rd,,Rochester,NY,14623,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.090632,-77.581016,8/8/23,235746,8/8/23 0:50,,,,11/5/22,J1772
ELEC,451 Museum Dr.,451 Museum Dr.,,Tupper Lake,NY,12986,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,44.220318,-74.439916,8/8/23,123114,8/8/23 1:07,,,,4/1/19,J1772
ELEC,26 Century Hill Dr,26 Century Hill Dr,,Latham,NY,12110,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,2,,,LIVINGSTON,https://www.solution.energy,GPS,42.77095,-73.75909,7/12/22,223302,2/14/23 15:54,P,,,6/6/22,J1772
ELEC,TOWNOFHALFMOON TOWN PARK 5,162 New York 236,,Clifton Park,NY,12118,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.862892,-73.7273,8/8/23,241263,8/8/23 0:52,,,,1/6/23,J1772
ELEC,Best Western Plus Victor Inn & Suites,7449 NY-96,Front Parking||,Victor,NY,14564,,888-998-2546,E,,Public,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,43.005833,-77.444589,6/20/23,197044,6/20/23 0:12,,,,10/1/21,J1772
ELEC,OLYMPIC SPORTS SPORTS 7,Bob Run Rd,,Lake Placid,NY,12946,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.220506,-73.923843,8/8/23,182113,8/8/23 0:35,,,,1/27/21,J1772
ELEC,The Dorm Hotel,518 Stewart Ave,,Ithaca,NY,14850,,607-319-4611,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,1,,,Non-Networked,,GPS,42.444236,-76.489962,9/14/22,226520,2/14/23 15:54,P,,,8/25/22,J1772
ELEC,BLOOM CT4K GW1,13 Clinton St,,Tully,NY,13159,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.798965,-76.10815,8/8/23,240876,8/8/23 0:50,,,,1/4/23,J1772
ELEC,854ELLICOTT 134 HIGH ST 9,134 High St,,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.901006,-78.863905,8/8/23,181848,8/8/23 0:34,,,,1/27/21,J1772
ELEC,SP+ - 200 Chambers Street Garage,200 Chambers St,,New York,NY,10007,,888-998-2546,E,,Public,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.7163,-74.01258,6/20/23,213516,6/20/23 0:10,,,,4/6/22,J1772
ELEC,RIVERHEAD BAY VW_408150_A,1521 Old Country Rd,,Riverhead,NY,11901,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.925695,-72.692471,8/7/23,162424,8/8/23 0:00,,,,6/12/20,J1772
ELEC,45 Eastdale Ave,45 Eastdale Ave,,"Poughkeepsie, NY",NY,12603,,866-816-7584,E,,Public,,,,16,,,EV Connect,http://evconnect.com/,GPS,41.709989,-73.86712,8/8/23,230979,8/8/23 1:08,,,,9/30/22,J1772
ELEC,TOWN OF BOLTON TOWN OF BOLTON2,5 Cross Street Town of Bolton,,Bolton Landing,NY,12814,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.557552,-73.657861,8/8/23,212600,8/8/23 0:31,,,,3/24/22,J1772
ELEC,G & M REALTY 2 STATION 1,22-44 Jackson Ave,,LIC,NY,11101,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.745393,-73.946234,8/8/23,224248,8/8/23 0:48,,,,7/22/22,J1772
ELEC,SUNY NEW PALTZ STATION 3,Service building,,New Paltz,NY,12561,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.736788,-74.084313,8/8/23,174098,8/8/23 0:19,,,,1/27/21,J1772
ELEC,OAC 550 OWNER STATION 4 & 5,550 Madison Ave,,New York,NY,10022,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.761387,-73.97357,8/8/23,302558,8/8/23 0:52,,,,7/15/23,J1772
ELEC,1345 Parking Garage - Tesla Destination,1345 6th Ave,,New York,NY,10105,,212-245-8708  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.76351,-73.979364,10/6/22,115012,1/18/23 15:15,P,,,12/7/17,J1772 TESLA
ELEC,BEDFORD_EV KATONAH LOT 1,70 Katonah Ave.  Lot 1,,Katonah,NY,10536,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.259809,-73.683831,8/8/23,162339,8/8/23 0:10,,,,6/12/20,J1772
ELEC,Green Team Lighting LLC,810 Genesee Turnpike,,Chittenango,NY,13037,,888-363-7662,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,2,,,Non-Networked,,GPS,43.053989,-75.862285,9/14/22,227076,2/14/23 15:54,P,,,8/26/22,J1772
ELEC,BETHLEHEM EV ELM PARK PUBGW,261 Elm Ave,,Delmar,NY,12054,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.599942,-73.839959,8/8/23,171219,8/8/23 0:34,,,,1/9/21,J1772
ELEC,BORALEX EVSE1,39 Hudson Falls Rd,,South Glens Falls,NY,12803,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.29583,-73.59526,8/8/23,196058,8/8/23 0:40,,,,9/18/21,J1772
ELEC,Eastview Mall - Tesla Supercharger,7979 Pittsford Victor Rd,,Victor,NY,14564,,877-798-3752,E,,Public,24 hours daily,,,,8,,Tesla,https://www.tesla.com/supercharger,200-8,43.028655,-77.440128,7/1/23,102348,7/14/23 19:41,P,,,9/1/17,TESLA
ELEC,N SYR  LOT N SYRACUSE,106 Fergerson Ave,,Syracuse,NY,13212,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.135279,-76.130647,8/8/23,162142,8/8/23 0:16,,,,6/12/20,J1772
ELEC,City Parking Linc Garage - Tesla Destination,62 Northside Piers,,Brooklyn,NY,11249,,718-963-7048  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.719425,-73.963964,10/6/22,114909,1/18/23 15:15,P,,,6/16/17,J1772 TESLA
ELEC,Downtown Plattsburgh Public Parking,13 City Hall Pl,,Plattsburgh,NY,12901,,518-563-7642,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,2,,,Non-Networked,,GPS,44.698344,-73.45238,10/11/22,227688,2/14/23 15:54,P,,,9/13/22,J1772
ELEC,Akwesasne Mohawk RV Parking,873 State Rt 37,,Hogansburg,NY,13655,,518-358-2222,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,2,,,Non-Networked,,GPS,44.968385,-74.640549,10/11/22,227682,2/14/23 15:54,P,,,9/13/22,J1772
ELEC,Capitaland Subaru,47 Saratoga Road,,Glenville,NY,12302,,888-998-2546,E,,Public,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,42.852956,-73.942404,6/21/23,226618,6/21/23 0:00,,,,8/26/22,J1772
ELEC,ECONOLODGE ECONOLODGE 1.1,237 W Main St,,Malone,NY,12953,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.848682,-74.30688,8/8/23,154172,8/8/23 0:27,,,,2/29/20,J1772
ELEC,FETZNER STATION 2,2487 Dewey Ave,,Rochester,NY,14616,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.213836,-77.639839,8/8/23,223414,8/8/23 0:45,,,,7/13/22,J1772
ELEC,Stablegate Farm & Vineyard,10 Linda Way,,Castleton-On-Hudson,NY,12033,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.56123,-73.65309,7/12/22,223279,2/14/23 15:54,P,,,3/23/22,J1772
ELEC,PICOTTE 22 CORPORATE 2,22 Corporate Woods Blvd,,Albany,NY,12211,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.681545,-73.768265,8/8/23,181108,8/8/23 0:32,,,,1/27/21,J1772
ELEC,Buy Low Flooring / Queen of Harts Pizza,704 Glen St,,Queens,NY,12804,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,43.327226,-73.666643,8/8/23,230813,8/8/23 1:07,,,,9/30/22,J1772
ELEC,171 E 84th St,171 E 84th St,,New York,NY,10028,,1-844-623-1001,E,,Public - Credit card at all times,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,40.77798,-73.95555,11/10/22,233094,2/14/23 15:54,P,,,8/2/22,J1772
ELEC,FIVE-STAR BANK SOUTH CHARGER,6215 Sheridan Dr,,Buffalo,NY,14221,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.977403,-78.702441,8/8/23,225162,8/8/23 0:48,,,,8/9/22,J1772
ELEC,Nott/Lennox Lot,Nott Street,,Schenectady,NY,12308,,866-816-7584,E,,Public,,,,4,,,EV Connect,http://evconnect.com/,GPS,42.819722,-73.924178,8/8/23,156045,8/8/23 1:07,,,,5/1/20,J1772
ELEC,ADELPHI UNIV STATION 03,1 South Ave,,Garden City,NY,11530,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.719561,-73.650096,8/8/23,171554,8/8/23 0:26,,,,1/27/21,J1772
ELEC,Phaeton Motors,117 New Hartford St,,New Hartford,NY,13413,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,43.08527,-75.29642,7/12/22,223117,2/14/23 15:54,P,,,11/4/21,J1772
ELEC,GREATNECK PLAZA PLAZA CENTER,2 Gussack Plaza,,Great Neck,NY,11022,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.787424,-73.729999,8/8/23,250806,8/8/23 0:08,,,,1/17/23,J1772
ELEC,MALTA STATION5,2540 State Hwy 9,,Malta,NY,12020,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.975735,-73.79177,8/8/23,259684,8/8/23 0:54,,,,4/21/23,J1772
ELEC,Poughkeepsie Nissan,1445 Route 9,,Wappingers Falls,NY,12590,,845-297-4314,E,,Public - Call ahead,Dealership business hours,,,1,,,Non-Networked,,200-9,41.587383,-73.908392,6/9/20,44206,2/15/23 22:45,P,,,11/30/11,J1772
ELEC,RRH RIEDMAN CAMP10,100 Kings Hwy S,,Rochester,NY,14617,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.201826,-77.574561,8/8/23,121386,8/8/23 0:18,,,,4/13/19,J1772
ELEC,OLD STONEHOUSE GUEST PARKING,21 Hathorn Rd,,Warwick,NY,10990,,888-758-4389,E,,Public,Thu 4:30pm - 11:00pm; Fri 12:00pm - 12:00am; Sat 12:00pm - 12:00am; Sun 7:00am - 9:00pm,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.245842,-74.370384,8/8/23,193536,8/8/23 0:38,,,,8/6/21,J1772
ELEC,SUNY BUFFALO PARKER 7,185 Hayes Rd,,Buffalo,NY,14214,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.951165,-78.822439,8/8/23,182224,8/8/23 0:35,,,,1/27/21,J1772
ELEC,2112-2124 NY 7 EV1,2117 NY-7 2114 New York 7,,Troy,NY,12180,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.807076,-73.545144,8/8/23,190056,8/8/23 0:38,,,,5/25/21,J1772
ELEC,QUEENSBURY TOWN ACT CTR 2,742 Bay Rd,,Queensbury,NY,12804,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.36059,-73.65705,8/8/23,181133,8/8/23 0:31,,,,1/27/21,J1772
ELEC,NYU NYU # 1,2 Washington Square Village,,New York,NY,10012,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.72808,-73.99724,8/8/23,200988,8/8/23 0:41,,,,11/11/21,J1772
ELEC,BNE MASTER 4000 MURRAY ST1,4000 Murray Court,,Pearl River,NY,10965,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.045877,-74.004013,8/8/23,217392,8/8/23 0:46,,,,5/12/22,J1772
ELEC,GARDENCITYMAZDA CUSTOMERSTATION,227 N Franklin St,,Hempstead,NY,11550,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.713571,-73.630129,8/8/23,252748,8/8/23 0:49,,,,1/31/23,J1772
ELEC,STONY BROOK UNV ENGINEERING,Engineering Dr,,Stony Brook,NY,11790,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.912355,-73.125968,8/7/23,169335,8/7/23 23:58,,,,11/19/20,J1772
ELEC,ESSEX FARMS EVSE3,2496 NY-22,,Essex,NY,12936,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.308174,-73.37461,8/8/23,196296,8/8/23 0:40,,,,9/24/21,J1772
ELEC,LARKIN726RRAMPP EV ONLY 2,726 Exchange St,,Buffalo,NY,14210,,888-758-4389,E,,Public,Mon 5:00pm - 10:00pm; Tue 5:00pm - 10:00pm; Wed 5:00pm - 10:00pm; Thu 5:00pm - 10:00pm; Fri 5:00pm - 10:00pm; Sat 8:00am - 10:00pm; Sun 8:00am - 10:00pm,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.8749,-78.849874,8/8/23,182982,8/8/23 0:18,,,,1/27/21,J1772
ELEC,HAWTHORNE RIDGE STATION 2,30 Community Way Hawthorne Ridge,,East Greenbush,NY,12061,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.614979,-73.697103,8/8/23,164156,8/8/23 0:29,,,,7/11/20,J1772
ELEC,MOHAWK HARBOR01 STATION #2,220 Harborside  Blvd,,Schenectady,NY,12308,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.825307,-73.931165,8/8/23,170027,8/8/23 0:34,,,,12/10/20,J1772
ELEC,MARKET 32 EV SARANAC EV2,1930 Saranac Ave,,Lake Placid,NY,12946,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.29472,-74.011165,8/8/23,175808,8/8/23 0:24,,,,1/27/21,J1772
ELEC,The Rockaway Hotel,108-10 Rockaway Beach Dr,,Rockaway Park,NY,11694,,855-223-5351,E,,Public,24 hours daily,A D M V,,2,,,FLASH,https://www.flashparking.com/products/diversify-parking-revenue/ev-charging-as-a-revenue-stream/,GPS,40.58166,-73.829761,8/8/23,235400,8/8/23 1:13,,,,7/1/22,J1772
ELEC,FETZNER STATION 3,2487 Dewey Ave,,Rochester,NY,14616,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.213786,-77.63987,8/8/23,223413,8/8/23 0:45,,,,7/13/22,J1772
ELEC,SNYDERPARK OAK CT. 2,49 Oak Ct,,Buffalo,NY,14226,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.97185,-78.7853,8/8/23,252023,8/8/23 0:52,,,,1/25/23,J1772
